Version,Resolution,Superfit_c,Superfit_z,Match,Gal,Frac(SN),Frac(gal),Phase,Av
ZTF18aachojf_20180523_P60_v1.ascii,ZTF18aachojf_20180523_P60_v1_10,IIn,0.0392,IIn/2010jl/DEIMOS+2010-11-07 15:37:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.57160515,0.42839485,-2455461.0,-1.4
ZTF18aacopwm_20181204_Keck1_v1.ascii,ZTF18aacopwm_20181204_Keck1_v1_10,TDE H,0.09,TDE H/ASASSN-14ae/LRIS+2014-11-19 14:47:42.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.45669958,0.54330045,-2456651.0,0.2
ZTF18aacsudg_20191001_P60_v1.ascii,ZTF18aacsudg_20191001_P60_v1_10,IIn,0.02531,IIn/2005cp/DBSP+2006-01-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.10826349,0.8917365,-2453559.0,2.0
ZTF18aacsudg_20191003_P200_v1.ascii,ZTF18aacsudg_20191003_P200_v1_10,II,0.0265755,II/1999em/LRIS+1999-12-05 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.33623093,0.66376907,-2451482.0,0.0
ZTF18aadbtae_20190701_P200_v1.ascii,ZTF18aadbtae_20190701_P200_v1_10,II-flash,0.072295,II-flash/iPTF14flu_early/ALFOSC+2014-10-04 21:41:22.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.36248943,0.63751054,,1.8
ZTF18aadbtae_20190701_P200_v2.ascii,ZTF18aadbtae_20190701_P200_v2_10,TDE H+He,0.0761,TDE H+He/ASASSN-14li/DIS+2014-12-02 12:08:44.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.9054736,0.094526425,-2456940.0,1.8
ZTF18aadkjmo_20181102_P60_v1.ascii,ZTF18aadkjmo_20181102_P60_v1_10,IIn,0.0237405,IIn/2005cp/DBSP+2006-01-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.50500226,0.4949977,-2453559.0,-2.0
ZTF18aadnqwz_20180831_P60_v1.ascii,ZTF18aadnqwz_20180831_P60_v1_10,IIn,0.038,IIn/2005cp/DBSP+2006-01-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.31378978,0.6862102,-2453559.0,-2.0
ZTF18aadqmyy_20190324_P60_v1.ascii,ZTF18aadqmyy_20190324_P60_v1_10,TDE H+He,0.04,TDE H+He/2019qiz/BINOSPEC+2019-10-30 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.3998326,0.6001674,-2458763.0,-2.0
ZTF18aadzfso_20200208_LT_v1.ascii,ZTF18aadzfso_20200208_LT_v1_10,IIn,0.0525,IIn/2008fq/WFCCD+2008-09-22 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.99083126,0.009168742,-2454728.0,1.2
ZTF18aaegvyd_20190625_P60_v1.ascii,ZTF18aaegvyd_20190625_P60_v1_10,II,0.024675,II/2013ej/DEIMOS+2013-09-10 09:48:57.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.2850743,0.7149257,-2456451.0,1.0
ZTF18aaekkoj_20180514_Keck1_v1.ascii,ZTF18aaekkoj_20180514_Keck1_v1_10,II-flash,0.049392,II-flash/iPTF14flu_early/LRIS+2014-09-23 08:59:11.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.58896434,0.41103563,,-2.0
ZTF18aaemivw_20181104_P60_v1.ascii,ZTF18aaemivw_20181104_P60_v1_10,II,0.0654,II/2008aw/Other+2008-04-02 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB6,0.4734526,0.52654743,-2454528.0,-1.0
ZTF18aaenfaa_20180922_P60_v1.ascii,ZTF18aaenfaa_20180922_P60_v1_10,II,0.07372,II/2014G/KAST+2014-04-30 09:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.23070087,0.76929915,-2456678.0,2.0
ZTF18aaenucd_20190315_P200_v1.ascii,ZTF18aaenucd_20190315_P200_v1_10,SLSN-IIn,0.080325,SLSN-IIn/PTF10scc/LRIS+2010-10-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.24162666,0.7583733,-2455428.0,-2.0
ZTF18aaeoiwu_20191019_P60_v1.ascii,ZTF18aaeoiwu_20191019_P60_v1_10,Ia-norm,0.17,Ia-norm/2012cu/KAST+2012-06-18 07:01:55.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.56163734,0.43836263,,0.0
ZTF18aaermez_20190212_P200_v1.ascii,ZTF18aaermez_20190212_P200_v1_10,SLSN-Ib,0.023982,SLSN-Ib/2010md/DBSP+2010-05-21 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.25714403,0.74285597,-2455369.0,-2.0
ZTF18aaexyql_20191102_P60_v1.ascii,ZTF18aaexyql_20191102_P60_v1_10,Ia-norm,0.0285,Ia-norm/2013dy/DEIMOS+2013-07-11 14:51:21.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.49829713,0.50170285,-2456479.0,-1.2
ZTF18aaexyql_20191126_P60_v1.ascii,ZTF18aaexyql_20191126_P60_v1_10,II,0.03,II/2013ej/DEIMOS+2013-09-10 09:48:57.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.15853076,0.8414692,-2456451.0,1.4
ZTF18aaexyql_20200101_P200_v1.ascii,ZTF18aaexyql_20200101_P200_v1_10,TDE H+He,0.03,TDE H+He/2016fnl/LRIS+2016-09-30 10:33:04.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.47460893,0.5253911,-2457627.0,0.4
ZTF18aaexyql_20200124_Keck1_v1.ascii,ZTF18aaexyql_20200124_Keck1_v1_10,II,0.03,II/iPTF15crj/DBSP+2015-09-20 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.32218856,0.67781144,,1.0
ZTF18aaeynan_20180916_P60_v1.ascii,ZTF18aaeynan_20180916_P60_v1_10,IIb-flash,0.0525,IIb-flash/2013cu_early/DEIMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.045000833,0.95499915,,1.4
ZTF18aafcpdd_20181222_P60_v1.ascii,ZTF18aafcpdd_20181222_P60_v1_10,IIn,0.08,IIn/2008fq/WFCCD+2008-09-22 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.4169642,0.5830358,-2454728.0,2.0
ZTF18aaflcyp_20181229_P60_v1.ascii,ZTF18aaflcyp_20181229_P60_v1_10,IIn,0.0292125,IIn/2005cp/DBSP+2006-01-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.22244775,0.77755225,-2453559.0,2.0
ZTF18aagpxsx_20181227_P60_v1.ascii,ZTF18aagpxsx_20181227_P60_v1_10,SLSN-I,0.18,SLSN-I/2017egm/ALFOSC+2017-06-26 22:23:41.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.8630074,0.13699256,-2457885.0,1.2
ZTF18aagpzjk_20180320_P60_v1.ascii,ZTF18aagpzjk_20180320_P60_v1_10,IIb,0.015485,IIb/2013df/HET-LRS+2013-06-16 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.19003494,0.8099651,-2456467.0,2.0
ZTF18aagpzjk_20180410_P200_v1.ascii,ZTF18aagpzjk_20180410_P200_v1_10,II,0.015485,II/2013fs/FLOYDS-S+2013-11-06 09:36:49.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.9878982,0.012101841,-2456527.0,-1.0
ZTF18aagrdcs_20180327_P60_v1.ascii,ZTF18aagrdcs_20180327_P60_v1_10,Ia-rapid,0.017195,Ia-rapid/2002bj/LRIS+2002-03-07 07:29:17.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.41488346,0.58511657,-2452317.0,1.8
ZTF18aagrdcs_20180419_P200_v1.ascii,ZTF18aagrdcs_20180419_P200_v1_10,Ib,0.017195,Ib/2006ep/KAST+2006-09-19 07:37:55.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.64870214,0.3512979,-2453931.0,0.6
ZTF18aagrdcs_20180419_TNG_v1.ascii,ZTF18aagrdcs_20180419_TNG_v1_10,Ib,0.017195,Ib/2006ep/KAST+2006-09-19 07:37:55.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.7400114,0.2599886,-2453931.0,2.0
ZTF18aagrkwn_20180601_P60_v1.ascii,ZTF18aagrkwn_20180601_P60_v1_10,IIn,0.144,IIn/2005cp/DBSP+2006-01-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.089439034,0.91056097,-2453559.0,2.0
ZTF18aagrtxs_20180328_P60_v1.ascii,ZTF18aagrtxs_20180328_P60_v1_10,Ia-norm,0.028177,Ia-norm/2012cg/KAST+2012-05-21 04:27:50.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.95231235,0.047687624,-2456032.0,2.0
ZTF18aagstdc_20180402_P60_v1.ascii,ZTF18aagstdc_20180402_P60_v1_10,Ia-norm,0.0315,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.6232712,0.3767288,-2455676.0,0.8
ZTF18aagtcxj_20180410_P200_v1.ascii,ZTF18aagtcxj_20180410_P200_v1_10,Ia 91bg-like,0.0304,Ia 91bg-like/2015ac/KAST+2015-08-12 10:55:12.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.6615498,0.33845022,,-2.0
ZTF18aagteoy_20180403_P60_v1.ascii,ZTF18aagteoy_20180403_P60_v1_10,IIb,0.049875,IIb/2013df/HET-LRS+2013-07-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.21805929,0.7819407,-2456467.0,-2.0
ZTF18aagteoy_20180404_DCT_v3.ascii,ZTF18aagteoy_20180404_DCT_v3_10,II,0.049875,II/2008aw/Other+2008-03-14 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.87798613,0.12201385,-2454528.0,-2.0
ZTF18aagtevs_20180404_DCT_v2.ascii,ZTF18aagtevs_20180404_DCT_v2_10,SLSN-IIn,0.03249,SLSN-IIn/PTF10scc/LRIS+2010-10-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.8282688,0.17173117,-2455428.0,-0.4
ZTF18aahatvc_20200507_P60_v1.ascii,ZTF18aahatvc_20200507_P60_v1_10,II-flash,0.07391,II-flash/2014cn_early/GMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.40465698,0.595343,,-0.2
ZTF18aahatvc_20200518_P60_v1.ascii,ZTF18aahatvc_20200518_P60_v1_10,Ia 91T-like,0.0778,Ia 91T-like/2018hfr/KAST+2018-10-16 13:01:55.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.71230525,0.28769475,,0.4
ZTF18aahatvc_20200522_P60_v1.ascii,ZTF18aahatvc_20200522_P60_v1_10,Ia 91T-like,0.08169,Ia 91T-like/2018hfr/KAST+2018-10-16 13:01:55.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.70414114,0.29585886,,0.6
ZTF18aahatvc_20200527_P200_v1.ascii,ZTF18aahatvc_20200527_P200_v1_10,Ia 91T-like,0.0778,Ia 91T-like/2018hfr/KAST+2018-11-02 12:53:16.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.31002003,0.68998,,2.0
ZTF18aahatvc_20200527_P200_v4.ascii,ZTF18aahatvc_20200527_P200_v4_10,Ia 91T-like,0.0778,Ia 91T-like/2018hfr/KAST+2018-11-02 12:53:16.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.31002003,0.68998,,2.0
ZTF18aahatvc_20200527_P200_v5.ascii,ZTF18aahatvc_20200527_P200_v5_10,Ia 91T-like,0.0778,Ia 91T-like/2018hfr/KAST+2018-11-02 12:53:16.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.31002003,0.68998,,2.0
ZTF18aahesrp_20180410_P60_v1.ascii,ZTF18aahesrp_20180410_P60_v1_10,Ia-norm,0.0735,Ia-norm/2009Y/WFCCD+2009-02-26 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.60684514,0.39315486,-2454876.0,0.2
ZTF18aahfeiy_20180513_LT_v1.ascii,ZTF18aahfeiy_20180513_LT_v1_10,Ia-norm,0.074802,Ia-norm/2007sr/KAST+2008-01-15 14:05:17.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.99764603,0.002353979,-2454433.0,1.2
ZTF18aahfeiy_20180514_P60_v1.ascii,ZTF18aahfeiy_20180514_P60_v1_10,IIb,0.074802,IIb/2013df/DEIMOS+2013-06-10 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.9724248,0.027575212,-2456467.0,1.6
ZTF18aahfeiy_20180517_P200_v1.ascii,ZTF18aahfeiy_20180517_P200_v1_10,Ia-norm,0.07124,Ia-norm/2009ig/KAST+2009-10-12 07:24:57.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.9064556,0.09354442,-2455022.0,0.4
ZTF18aahfgsk_20180411_APO_v1.ascii,ZTF18aahfgsk_20180411_APO_v1_10,Ia-norm,0.05377,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.7101822,0.28981784,-2455676.0,2.0
ZTF18aahfgyz_20180410_P200_v1.ascii,ZTF18aahfgyz_20180410_P200_v1_10,Ia 91bg-like,0.0114,Ia 91bg-like/2005bl/DOLORES+2005-04-26 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB6,0.8470528,0.15294717,-2453483.0,1.0
ZTF18aahfjdt_20180419_P60_v1.ascii,ZTF18aahfjdt_20180419_P60_v1_10,IIn,0.0456,IIn/2005cp/DBSP+2006-01-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.24760209,0.7523979,-2453559.0,2.0
ZTF18aahfohe_20180419_P60_v1.ascii,ZTF18aahfohe_20180419_P60_v1_10,IIn,0.02945,IIn/2005cp/DBSP+2006-01-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.37668586,0.62331414,-2453559.0,-1.4
ZTF18aahfohe_20180513_DCT_v1.ascii,ZTF18aahfohe_20180513_DCT_v1_10,SLSN-IIn,0.031,SLSN-IIn/PTF10qaf/LRIS+2010-10-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.95775783,0.042242147,,-1.4
ZTF18aahfqbc_20180411_APO_v1.ascii,ZTF18aahfqbc_20180411_APO_v1_10,II,0.0034755,II/2013fs/KAST+2013-10-26 08:06:13.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.990294,0.009705993,-2456563.0,0.8
ZTF18aahfxnn_20180410_P200_v1.ascii,ZTF18aahfxnn_20180410_P200_v1_10,Ia-norm,0.08,Ia-norm/2017erp/KAST+2017-06-26 05:19:40.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.514389,0.48561105,-2457895.0,1.8
ZTF18aahfzea_20180421_P60_v1.ascii,ZTF18aahfzea_20180421_P60_v1_10,Ia-norm,0.0228,Ia-norm/2012cg/KAST+2012-06-13 05:25:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.99565494,0.0043450645,-2456056.0,1.6
ZTF18aahfzea_20180421_P60_v2.ascii,ZTF18aahfzea_20180421_P60_v2_10,Ia-norm,0.0228,Ia-norm/2012cg/KAST+2012-06-13 05:25:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.99565494,0.0043450645,-2456056.0,1.6
ZTF18aahheaj_20180411_APO_v1.ascii,ZTF18aahheaj_20180411_APO_v1_10,Ia-norm,0.0456,Ia-norm/2017erp/KAST+2017-06-26 05:19:40.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.8566354,0.14336461,-2457895.0,0.0
ZTF18aahheaj_20180414_LT_v1.ascii,ZTF18aahheaj_20180414_LT_v1_10,Ia-norm,0.0456,Ia-norm/2017erp/KAST+2017-07-05 06:43:12.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.93880343,0.061196577,-2457923.0,0.4
ZTF18aahhenr_20180411_APO_v1.ascii,ZTF18aahhenr_20180411_APO_v1_10,Ia 99aa-like,0.076,Ia 99aa-like/1999aa/KAST+1999-02-23 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.70947677,0.29052323,-2451232.0,1.4
ZTF18aahhenr_20180412_LT_v1.ascii,ZTF18aahhenr_20180412_LT_v1_10,Ia 99aa-like,0.08,Ia 99aa-like/1999aa/MARK-III+1999-03-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.8220234,0.17797662,-2451232.0,0.2
ZTF18aahhqih_20180327_P60_v1.ascii,ZTF18aahhqih_20180327_P60_v1_10,II,0.01349,II/1999em/LRIS+1999-11-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.18232682,0.81767315,-2451482.0,2.0
ZTF18aahhzqn_20180421_P60_v1.ascii,ZTF18aahhzqn_20180421_P60_v1_10,Ic,0.03255,Ic/1994I/BC-Ekar+1994-04-09 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.8004705,0.1995295,-2449449.0,0.8
ZTF18aahhzqn_20180421_P60_v2.ascii,ZTF18aahhzqn_20180421_P60_v2_10,Ic,0.03255,Ic/1994I/BC-Ekar+1994-04-09 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.8004705,0.1995295,-2449449.0,0.8
ZTF18aahhzqn_20180502_NOT_v1.ascii,ZTF18aahhzqn_20180502_NOT_v1_10,Ic,0.03255,Ic/1994I/KAST+1994-04-20 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.8614402,0.13855985,-2449449.0,0.4
ZTF18aahhzqn_20190403_Keck1_v1.ascii,ZTF18aahhzqn_20190403_Keck1_v1_10,II,0.02945,II/2014cn/DBSP+2014-05-04 07:28:07.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.7478569,0.25214309,-2456764.0,1.8
ZTF18aahijwe_20180425_P60_v1.ascii,ZTF18aahijwe_20180425_P60_v1_10,II,0.01638,II/1999em/LRIS+1999-11-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.09494291,0.9050571,-2451482.0,2.0
ZTF18aahjafd_20180421_APO_v1.ascii,ZTF18aahjafd_20180421_APO_v1_10,Ia-norm,0.034105,Ia-norm/2015N/KAST+2015-07-23 09:21:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.4291454,0.5708546,-2457185.0,1.6
ZTF18aahjaxz_20180419_P60_v1.ascii,ZTF18aahjaxz_20180419_P60_v1_10,Ia 91bg-like,0.0451915,Ia 91bg-like/1991bg/UV-Schmidt+1991-12-14 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.70175576,0.29824424,,1.6
ZTF18aahjaxz_20180419_P60_v2.ascii,ZTF18aahjaxz_20180419_P60_v2_10,Ia 91bg-like,0.0451915,Ia 91bg-like/1991bg/UV-Schmidt+1991-12-14 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.70175576,0.29824424,,1.6
ZTF18aahjaxz_20180419_P60_v3.ascii,ZTF18aahjaxz_20180419_P60_v3_10,Ia-norm,0.0451915,Ia-norm/2012ht/KAST+2013-01-05 11:45:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.6850498,0.3149502,-2456259.0,-2.0
ZTF18aahjaxz_20180419_P60_v4.ascii,ZTF18aahjaxz_20180419_P60_v4_10,Ia 91bg-like,0.0451915,Ia 91bg-like/1991bg/UV-Schmidt+1991-12-14 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.70175576,0.29824424,,1.6
ZTF18aahjaxz_20180421_P60_v1.ascii,ZTF18aahjaxz_20180421_P60_v1_10,Ia 91bg-like,0.04757,Ia 91bg-like/1991bg/UV-Schmidt+1991-12-14 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.8339228,0.16607721,,2.0
ZTF18aahjaxz_20180421_P60_v2.ascii,ZTF18aahjaxz_20180421_P60_v2_10,Ia 91bg-like,0.04757,Ia 91bg-like/1991bg/UV-Schmidt+1991-12-14 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.8339228,0.16607721,,2.0
ZTF18aahjaxz_20180428_LT_v1.ascii,ZTF18aahjaxz_20180428_LT_v1_10,Ia 91bg-like,0.04757,Ia 91bg-like/1999by/FAST+1999-06-04 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.929419,0.07058104,-2451308.0,-2.0
ZTF18aahmhxu_20180422_P60_v2.ascii,ZTF18aahmhxu_20180422_P60_v2_10,IIb,0.17535,IIb/1993J/BC-Ekar+1993-03-31 20:30:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.7629773,0.23702268,-2449094.0,0.4
ZTF18aahmhxu_20180422_P60_v4.ascii,ZTF18aahmhxu_20180422_P60_v4_10,IIb,0.17535,IIb/1993J/BC-Ekar+1993-03-31 20:30:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.7629773,0.23702268,-2449094.0,0.4
ZTF18aahmhxu_20180428_LT_v1.ascii,ZTF18aahmhxu_20180428_LT_v1_10,IIb,0.15865,IIb/1993J/KAST+1993-03-30 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.9236693,0.0763307,-2449094.0,-1.6
ZTF18aahmhxu_20180517_P200_v1.ascii,ZTF18aahmhxu_20180517_P200_v1_10,IIn,0.167,IIn/2005cp/DBSP+2005-07-16 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.3705347,0.6294653,-2453559.0,2.0
ZTF18aahmhxu_20180517_P200_v2.ascii,ZTF18aahmhxu_20180517_P200_v2_10,IIn,0.167,IIn/2005cp/DBSP+2005-07-16 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.33814013,0.66185987,-2453559.0,2.0
ZTF18aahmhxu_20180717_P200_v1.ascii,ZTF18aahmhxu_20180717_P200_v1_10,SLSN-IIn,0.167,SLSN-IIn/PTF10tpz/RC-Spec+2010-10-09 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB6,0.4731362,0.5268638,,0.4
ZTF18aahmhxu_20181213_P200_v1.ascii,ZTF18aahmhxu_20181213_P200_v1_10,IIb,0.17535,IIb/2013cu/DBSP+2013-06-02 08:08:34.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.644922,0.35507795,-2456388.0,-0.4
ZTF18aahmhxu_20181213_P200_v2.ascii,ZTF18aahmhxu_20181213_P200_v2_10,IIn,0.167,IIn/2005cp/DBSP+2005-09-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.9854019,0.014598054,-2453559.0,-2.0
ZTF18aahmkac_20190529_DCT_v1.ascii,ZTF18aahmkac_20190529_DCT_v1_10,SLSN-IIn,0.073395,SLSN-IIn/PTF10fel/DEIMOS+2010-06-11 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB6,0.77350384,0.22649617,-2455290.0,-1.6
ZTF18aahmxqa_20180409_P60_v2.ascii,ZTF18aahmxqa_20180409_P60_v2_10,Ic,0.03405,Ic/1994I/KAST+1994-04-04 10:14:53.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.79847395,0.20152603,-2449396.0,0.0
ZTF18aahmxqa_20180409_P60_v5.ascii,ZTF18aahmxqa_20180409_P60_v5_10,Ic,0.0323475,Ic/1994I/BC-Ekar+1994-04-09 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.6929953,0.3070047,-2449449.0,2.0
ZTF18aahmxqa_20180409_P60_v6.ascii,ZTF18aahmxqa_20180409_P60_v6_10,Ib,0.0323475,Ib/2007C/LRIS+2007-01-13 16:26:24.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.7892167,0.21078329,-2454091.0,2.0
ZTF18aahmxqa_20180410_P200_v1.ascii,ZTF18aahmxqa_20180410_P200_v1_10,Ib,0.0323475,Ib/2009iz/LRIS+2009-09-22 15:23:02.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.9943326,0.0056674015,-2455099.0,-2.0
